date,store_id,prescription_id,prescription_flag,product_id,product_category,manufacturer,units_sold,price,discount_percent,promotion_flag,expiry_date,inventory_level,safety_stock,reorder_point,order_quantity,lead_time_days,stock_out_flag,holiday_flag,special_event_flag,delivery_time_hours,delivery_delay_flag,competitor_price_index,customer_segment_id,day_of_week,month_of_year
2025-06-04,store_5,1a7d9c38-a567-4cb8-b2a5-f0ff1bd017c4,0,prod_8,Prescription,Sun Pharma,3,89.55,50,1,2026-05-27,14,10,26,90,10,0,0,0,25.05,0,1.06,retail,2,6
2025-05-26,store_5,95ef9672-17e9-416a-bdb2-64dcb4b9d259,0,prod_7,Supplement,Sun Pharma,8,41.09,20,1,2026-02-02,2,14,32,74,9,1,0,0,26.58,0,1.16,retail,0,5
2025-04-20,store_1,17dcfe78-95ff-4b3c-a175-552b9bbbf2b8,0,prod_16,Supplement,Sun Pharma,5,14.71,0,0,2026-03-22,23,16,24,80,3,0,1,0,20.43,0,1.04,wholesale,6,4
2025-01-03,store_4,9f43a5c4-76e5-44aa-b7c6-b9fa29e80083,0,prod_9,OTC,Novartis,5,82.09,20,1,2025-11-28,6,22,34,49,6,0,0,0,27.85,0,1.03,wholesale,4,1
2025-06-29,store_4,880f380e-587f-4922-a3a5-66fa5f1e88fb,1,prod_14,OTC,Pfizer,8,99.92,20,1,2026-06-26,5,12,30,49,12,1,1,0,24.5,0,1.09,retail,6,6
2025-08-21,store_4,09c760a0-b5a4-4d8b-858a-a6b5bfbe5093,0,prod_19,Prescription,Sun Pharma,4,63.07,50,1,2025-12-01,10,14,25,62,8,0,0,0,22.88,0,0.86,retail,3,8
2025-06-09,store_5,15cfba37-fd08-4809-b417-a689fa806fa5,1,prod_18,Supplement,Sun Pharma,9,14.87,20,1,2025-11-15,8,28,44,66,7,1,0,0,25.06,0,0.92,retail,0,6
2025-07-23,store_4,7b36f6ac-9589-49a2-b4e1-26744420c56d,0,prod_2,Prescription,Sun Pharma,3,30.64,10,1,2026-02-25,1,21,32,42,6,1,0,0,27.0,0,0.85,wholesale,2,7
2025-03-28,store_3,83d4e891-c754-47a9-bdb3-40aaa24debf2,0,prod_12,OTC,Pfizer,4,62.41,20,1,2025-12-26,0,16,28,65,7,1,0,0,25.61,0,0.82,retail,4,3
2025-04-17,store_2,4ab730df-b0f4-4c50-abdc-d364a20d8d44,1,prod_15,Prescription,Novartis,8,86.91,0,0,2025-12-10,15,17,27,31,4,0,0,0,24.5,0,1.11,retail,3,4
2025-06-03,store_1,2083b4ff-c183-4a30-b2f9-19374505a34c,0,prod_2,OTC,Novartis,7,51.23,0,0,2025-09-10,25,21,36,86,8,0,0,0,26.63,0,0.83,retail,1,6
2025-12-04,store_5,9033cf82-dc7e-4544-adec-431f03baeb3b,0,prod_14,OTC,Sun Pharma,3,36.56,0,0,2026-04-23,21,13,31,94,2,0,0,0,29.14,0,1.06,retail,3,12
2025-04-05,store_4,dac67106-8d42-466d-ab97-892827dc731d,0,prod_18,OTC,Pfizer,8,76.93,10,1,2026-02-12,11,24,36,33,9,0,1,0,29.55,0,0.98,retail,5,4
2025-10-14,store_5,624a4b6e-eb7c-4870-93a1-8f2460171c07,0,prod_10,Supplement,Sun Pharma,4,36.35,0,0,2026-04-07,18,21,30,52,3,0,0,0,31.74,0,1.15,retail,1,10
2025-12-18,store_1,986d46ff-ef8c-40ee-a71e-d7c167fc06ad,0,prod_8,OTC,Pfizer,9,10.79,10,1,2026-08-11,14,11,25,59,12,0,0,0,15.52,0,0.92,retail,3,12
2025-02-22,store_3,401bd88b-3721-442d-8661-32f0f5ddff73,0,prod_4,OTC,Sun Pharma,5,74.74,20,1,2026-02-07,9,10,29,78,1,0,1,0,24.84,0,0.97,wholesale,5,2
2025-11-14,store_1,02175dc4-0a9c-4102-a748-a9e84f5630f7,0,prod_18,Supplement,Novartis,12,11.63,20,1,2026-03-26,5,27,33,72,10,1,0,0,28.65,0,1.05,wholesale,4,11
2025-02-24,store_3,0e6b512c-a9be-48e6-b4bc-c61095089cd2,0,prod_8,OTC,Sun Pharma,4,79.1,50,1,2025-06-09,19,19,26,39,2,0,0,0,22.08,0,0.86,retail,0,2
2025-06-02,store_4,80c9b0e9-13cc-48d5-9763-6892e50c1f51,0,prod_16,Prescription,Pfizer,3,95.85,10,1,2026-01-04,9,26,31,84,2,0,0,0,21.74,0,1.08,retail,0,6
2025-05-06,store_3,05ad672f-3062-42b0-8a7d-f78371e9b840,0,prod_14,OTC,Novartis,8,7.43,10,1,2025-06-06,7,19,28,98,10,1,0,0,32.31,0,1.09,retail,1,5
2025-12-28,store_1,1d447a85-dd26-446d-9933-57e35719d713,0,prod_13,Supplement,Novartis,4,25.7,10,1,2026-03-13,21,18,34,52,12,0,1,0,19.4,0,0.92,wholesale,6,12
2025-02-20,store_4,c67dfcef-2ab5-4798-a310-95a87691b07d,1,prod_3,Supplement,Novartis,3,12.08,10,1,2025-12-05,20,14,27,41,11,0,0,0,26.39,0,0.96,retail,3,2
2025-06-30,store_2,ffc5d4db-fcd1-4599-ad37-eeb5afc5ccfc,1,prod_12,OTC,Novartis,8,77.97,0,0,2026-01-20,27,17,30,67,5,0,0,0,19.0,0,0.94,retail,0,6
2025-05-11,store_3,3c2fa0a4-d310-4a5f-a119-fbd63f727529,0,prod_17,OTC,Sun Pharma,3,12.97,10,1,2025-06-21,0,26,38,74,8,1,1,0,30.43,0,0.89,retail,6,5
2025-02-06,store_4,1720a668-ab6e-4dee-a171-dfa42bfa67d9,0,prod_6,Supplement,Sun Pharma,4,8.7,30,1,2026-01-22,6,15,32,70,6,0,0,0,22.85,0,1.19,retail,3,2
2025-05-14,store_1,7707d0ed-a36f-4dc5-b7d3-aa9a4ba5f74f,0,prod_9,Supplement,Sun Pharma,8,8.03,20,1,2025-11-11,25,13,26,73,10,0,0,0,27.0,0,1.13,wholesale,2,5
2025-07-22,store_5,88b617e6-0aee-4582-8898-986b7e324bf7,1,prod_15,OTC,Sun Pharma,4,97.55,0,0,2026-03-06,8,13,23,43,13,0,0,0,19.75,0,1.06,wholesale,1,7
2025-02-07,store_4,167108e6-ac5a-45fa-a1b5-242e378fe2bf,0,prod_17,Prescription,Sun Pharma,8,29.41,10,1,2025-12-18,5,23,39,53,8,1,0,0,26.94,0,1.15,wholesale,4,2
2025-01-06,store_5,03ae0233-c2cf-49c6-902a-bbb0e76485f6,0,prod_15,Supplement,Novartis,9,9.25,30,1,2025-06-26,26,18,34,39,1,0,0,0,26.64,0,1.03,retail,0,1
2025-08-08,store_1,cb35f8cb-2184-494a-b773-f5b2daf7b643,0,prod_11,Prescription,Novartis,4,30.46,50,1,2026-07-26,4,24,43,97,7,0,0,0,15.53,0,1.0,retail,4,8
2025-05-18,store_5,39339de9-01fe-4eea-baf8-49c3c0b24f70,1,prod_2,OTC,Novartis,9,62.33,20,1,2025-06-25,16,13,22,59,12,0,1,0,30.75,0,0.94,retail,6,5
2025-12-29,store_4,54e84b29-88bc-4373-b39c-c95ea86ca819,1,prod_2,Prescription,Novartis,14,53.29,30,1,2026-11-18,5,18,30,52,11,1,0,0,36.16,0,0.95,wholesale,0,12
2025-01-29,store_3,14adae6a-a943-4b99-a0e7-9a7e5679d83b,0,prod_12,Prescription,Pfizer,5,87.7,0,0,2026-01-02,2,28,40,92,4,1,0,0,23.24,0,0.98,retail,2,1
2025-06-22,store_4,edf699d1-01ed-4815-9dba-253bd5cd693a,1,prod_4,Prescription,Pfizer,6,28.96,30,1,2026-03-29,23,23,36,68,3,0,1,0,19.15,0,0.83,retail,6,6
2025-01-21,store_2,5bc87443-14a5-4027-acf5-dcac72ac19a9,1,prod_13,Prescription,Pfizer,3,56.98,30,1,2025-10-16,12,21,37,37,2,0,0,0,29.31,0,0.93,wholesale,1,1
2025-03-03,store_4,ddef4be5-11c5-439e-8805-8d8faecd136d,1,prod_13,Supplement,Novartis,11,41.14,50,1,2025-04-30,18,23,33,65,1,0,0,0,25.55,0,1.19,wholesale,0,3
2025-01-12,store_1,3acc6c00-a284-4065-af5b-7555aaf8e5e6,0,prod_10,Supplement,Novartis,4,70.31,50,1,2025-07-18,0,12,27,42,13,1,1,0,27.48,0,1.1,wholesale,6,1
2025-10-19,store_3,f3662c92-ecb2-467d-a5d8-7fa7eba9e877,1,prod_10,Supplement,Novartis,12,72.43,20,1,2026-09-23,0,25,42,67,7,1,1,0,24.18,0,1.01,retail,6,10
2025-04-29,store_2,22d1ed68-4867-4037-9b8e-e8fe118f4431,0,prod_2,Prescription,Sun Pharma,9,8.84,0,0,2025-08-18,16,17,26,58,6,0,0,0,16.33,0,1.04,wholesale,1,4
2025-06-24,store_5,d107c5fa-dac9-47fd-8895-2811f3914ad9,0,prod_5,Prescription,Sun Pharma,4,82.62,30,1,2026-03-30,8,10,23,96,12,0,0,0,25.92,0,1.02,retail,1,6
2025-09-05,store_4,7c5499c9-051c-4544-ab25-ed4ebd52662b,0,prod_17,OTC,Pfizer,6,63.94,10,1,2026-02-05,1,29,45,43,13,1,0,0,14.24,0,0.95,wholesale,4,9
2025-05-09,store_5,ab5ac4c1-b729-42a8-afd9-c62c8dc8b007,0,prod_15,OTC,Pfizer,8,62.26,50,1,2025-10-04,0,20,33,36,6,1,0,1,21.86,0,0.8,retail,4,5
2025-06-27,store_3,922a12aa-7924-4605-857e-2665110eb5c3,1,prod_2,OTC,Pfizer,6,43.59,30,1,2026-04-13,21,15,29,71,3,0,0,0,27.04,0,0.96,wholesale,4,6
2025-03-25,store_3,ca3d3031-d4a2-4131-be8c-5938f2bedecf,1,prod_16,Supplement,Novartis,10,92.36,0,0,2025-05-23,1,26,40,33,4,1,0,1,24.97,0,0.99,wholesale,1,3
2025-07-04,store_5,589fbb71-fadf-466d-8910-8a4eda1f43ec,0,prod_19,Prescription,Sun Pharma,4,93.67,10,1,2026-02-18,8,25,34,38,4,0,0,0,20.73,0,1.01,retail,4,7
2025-02-03,store_4,14c50efc-4121-4b3e-ad77-d5c49a74e200,1,prod_18,Prescription,Novartis,5,58.33,10,1,2025-09-22,9,22,40,30,2,0,0,0,31.45,0,0.96,retail,0,2
2025-08-13,store_1,870ffb7c-8a00-4aff-8069-fafd94df39db,0,prod_6,Prescription,Pfizer,7,12.6,30,1,2026-07-06,18,28,44,78,2,0,0,0,16.33,0,0.89,wholesale,2,8
2025-08-01,store_5,811e3950-c0d3-4fcb-9450-f12a816bcbf0,0,prod_10,Supplement,Pfizer,5,13.29,10,1,2026-03-16,5,12,19,43,6,0,0,0,18.88,0,0.89,wholesale,4,8
2025-11-07,store_2,827a2d5d-462e-4e66-9ec1-ea22090a7049,0,prod_3,Prescription,Pfizer,4,58.83,10,1,2026-01-05,13,25,40,35,3,0,0,0,15.6,0,1.09,retail,4,11
2025-10-05,store_4,8325bf92-d9a4-4896-b4a9-8208fa36fa72,1,prod_15,OTC,Sun Pharma,9,77.62,30,1,2026-08-21,1,28,39,85,5,1,1,1,15.88,0,0.89,retail,6,10
2025-08-16,store_1,dcccb0da-c843-4e61-92d6-c50c87a506f8,0,prod_7,Prescription,Sun Pharma,10,64.96,50,1,2025-12-23,17,14,19,70,2,0,1,0,24.7,0,0.88,wholesale,5,8
2025-04-26,store_5,69c63f88-77cf-427d-b2b6-f7fd576f9579,0,prod_20,Supplement,Pfizer,5,51.49,50,1,2026-03-11,10,19,28,58,1,0,1,0,29.87,0,0.84,retail,5,4
2025-10-07,store_1,01c6be1a-f3c8-4ca6-b793-d0ae5bfdc9c5,0,prod_13,OTC,Sun Pharma,7,49.51,0,0,2026-03-30,23,21,32,58,13,0,0,0,24.7,0,1.13,retail,1,10
2025-12-30,store_2,e65cde01-5fa6-46c4-aa8d-decc5721ff50,1,prod_2,Prescription,Sun Pharma,6,56.98,50,1,2026-02-21,12,11,23,72,5,0,0,1,29.83,0,0.84,retail,1,12
2025-02-22,store_1,fc1d8dfa-8579-4406-961f-2952d97c0439,0,prod_19,Prescription,Sun Pharma,3,85.63,10,1,2025-09-27,0,21,36,84,12,1,1,1,26.67,0,0.96,wholesale,5,2
2025-07-29,store_1,e360d3dd-ae04-431a-87c0-2e296742ac17,0,prod_20,OTC,Novartis,5,96.51,50,1,2026-04-11,15,11,25,37,8,0,0,1,22.17,0,1.03,retail,1,7
2025-05-02,store_1,bf08740e-3449-4307-8ffc-0ede7b823a05,0,prod_20,Supplement,Pfizer,3,42.1,0,0,2025-07-01,18,29,37,46,12,0,0,1,20.72,0,0.81,retail,4,5
2025-04-10,store_3,d930e021-a958-4bf1-9a72-4158456e5536,0,prod_14,Prescription,Pfizer,5,58.56,0,0,2026-01-11,5,20,28,60,4,0,0,0,24.41,0,0.82,wholesale,3,4
2025-02-28,store_4,a23d9f36-c55e-4962-8c78-6e32cfdc2eb8,0,prod_13,Prescription,Novartis,6,41.22,30,1,2025-12-25,17,28,41,77,10,0,0,0,18.08,0,1.0,wholesale,4,2
2025-06-21,store_1,7a7c5ee9-9786-4570-a5bc-610f74f89a82,0,prod_10,Prescription,Sun Pharma,9,40.76,20,1,2025-09-14,14,14,23,98,5,0,1,0,31.78,0,0.97,retail,5,6
2025-09-02,store_1,31128adf-8654-4d89-82cb-74d67601e880,0,prod_5,Supplement,Novartis,10,96.48,10,1,2026-02-19,16,21,28,61,13,0,0,0,32.05,0,1.18,wholesale,1,9
2025-04-13,store_3,3278de7b-4ba4-4cb4-a35f-8dec5eacff70,1,prod_6,Prescription,Pfizer,4,47.25,10,1,2025-08-21,0,23,34,92,2,1,1,1,18.81,0,0.91,retail,6,4
2025-10-07,store_3,60cfbe9d-4b1b-4992-9f31-8ab85faff206,0,prod_11,OTC,Sun Pharma,5,34.97,0,0,2026-08-15,21,24,29,68,11,0,0,0,27.64,0,0.85,wholesale,1,10
2025-05-04,store_3,64fed344-882e-43aa-95f5-11658be34d47,0,prod_10,Supplement,Pfizer,6,7.78,30,1,2025-10-16,15,16,22,34,9,0,1,0,20.91,0,1.13,retail,6,5
2025-02-07,store_3,6318e368-3e59-4be8-9120-898b01eff2da,0,prod_14,OTC,Novartis,3,92.73,10,1,2025-11-28,18,18,23,70,11,0,0,0,19.99,0,1.16,wholesale,4,2
2025-03-27,store_2,f11e5a71-e00f-4224-aa1c-f1e7cac543ab,0,prod_17,Supplement,Sun Pharma,8,57.22,50,1,2025-07-27,26,20,35,52,7,0,0,0,23.75,0,0.95,retail,3,3
2025-10-18,store_2,43eb12df-8401-4097-9fa4-ace447881669,1,prod_17,Prescription,Sun Pharma,4,22.0,50,1,2025-12-23,13,18,34,87,1,0,1,0,20.49,0,1.13,retail,5,10
2025-12-12,store_1,2e488f04-edfb-4fd6-b8fe-289f8f8791ca,0,prod_15,Prescription,Pfizer,7,23.46,0,0,2026-08-25,14,23,28,61,7,0,0,0,27.64,0,0.88,retail,4,12
2025-03-25,store_5,430def53-aca4-4f49-83e6-81c2942abca3,0,prod_1,Prescription,Sun Pharma,6,42.58,20,1,2026-03-22,23,18,29,37,3,0,0,0,26.22,0,0.84,wholesale,1,3
2025-12-15,store_4,ec2b1d83-ca12-41f2-9a9b-508fb65f1edd,0,prod_1,Prescription,Pfizer,6,53.64,0,0,2026-08-14,19,11,27,74,5,0,0,0,32.16,0,0.93,wholesale,0,12
2025-10-01,store_3,d4206c54-1aa1-4152-adb2-e5a7be63f29c,0,prod_15,OTC,Pfizer,4,14.48,10,1,2025-11-24,16,27,45,65,2,0,0,0,19.22,0,1.05,retail,2,10
2025-08-04,store_3,78b22014-40f2-4e0e-accd-a48ad9a7d404,1,prod_12,Prescription,Pfizer,8,10.67,10,1,2026-06-21,16,10,21,92,7,0,0,0,18.16,0,0.86,wholesale,0,8
2025-02-24,store_4,a126a859-e6ad-4b7e-8e15-cdebfe8cc846,0,prod_4,OTC,Novartis,4,57.25,50,1,2025-05-01,18,12,31,90,9,0,0,0,24.93,0,1.17,retail,0,2
2025-09-24,store_5,ccc44b78-36e4-42a8-88b5-cc45b2621d47,0,prod_15,Prescription,Pfizer,4,13.69,20,1,2026-08-11,11,16,28,97,10,0,0,0,21.8,0,0.96,retail,2,9
2025-06-09,store_3,af6a5ce3-2157-4ff4-9142-c807ab24f4d9,0,prod_11,Supplement,Pfizer,6,54.82,20,1,2025-10-19,4,13,32,76,5,1,0,0,28.75,0,0.87,wholesale,0,6
2025-04-08,store_5,991833e5-a9f4-45fc-81c5-92012677dffb,1,prod_16,Supplement,Pfizer,7,49.92,10,1,2025-09-24,5,21,35,83,6,1,0,0,18.46,0,0.83,retail,1,4
2025-06-12,store_1,6b5a31c0-13d4-421e-bed1-df9d30334c79,1,prod_5,Supplement,Sun Pharma,7,49.01,20,1,2025-11-22,2,11,28,85,7,1,0,0,18.98,0,0.92,wholesale,3,6
2025-09-05,store_5,7bb1e82a-49b2-4d5d-9bc8-a861e1c0a8e2,0,prod_6,Supplement,Novartis,3,63.09,30,1,2026-07-22,3,14,24,41,1,0,0,0,21.74,0,0.84,wholesale,4,9
2025-12-28,store_1,e25818c8-1610-4a18-83a4-36394405e02f,0,prod_20,OTC,Novartis,6,81.25,20,1,2026-03-22,7,19,34,94,4,0,1,0,25.09,0,0.91,wholesale,6,12
2025-01-18,store_2,04a166ff-41d9-404a-b97b-424699016043,0,prod_9,Prescription,Pfizer,8,54.2,30,1,2026-01-09,19,19,32,73,11,0,1,0,25.78,0,0.82,wholesale,5,1
2025-08-06,store_3,6d566920-59c9-4980-bcd0-9fc957226ce5,0,prod_13,Supplement,Novartis,7,52.41,30,1,2026-04-25,17,15,34,56,9,0,0,0,28.9,0,1.17,wholesale,2,8
2025-10-18,store_3,015bceb9-23ea-44c7-ad93-3988cf19fa34,0,prod_7,Prescription,Sun Pharma,6,75.22,20,1,2026-03-14,16,20,25,91,5,0,1,0,20.29,0,0.93,retail,5,10
2025-12-15,store_1,4e935534-1acb-4cdb-a219-287778c4c0e2,1,prod_20,OTC,Pfizer,6,25.39,20,1,2026-04-12,0,15,26,51,13,1,0,0,19.11,0,0.86,wholesale,0,12
2025-09-26,store_4,b17eccec-5c73-4917-9b2a-164baba99738,0,prod_2,Supplement,Pfizer,7,77.94,50,1,2026-08-12,15,29,37,81,13,0,0,0,19.88,0,1.19,wholesale,4,9
2025-03-06,store_4,45dbad45-6530-45ec-9f6f-a3e511149106,0,prod_18,Supplement,Pfizer,6,47.64,0,0,2025-05-25,9,13,22,65,7,0,0,0,29.26,0,0.82,wholesale,3,3
2025-11-01,store_3,dce3f31d-660c-4485-af2e-1423fa471a4a,0,prod_1,OTC,Novartis,4,11.49,30,1,2026-10-28,0,15,32,79,3,1,1,0,26.47,0,0.92,wholesale,5,11
2025-01-06,store_4,1031b74f-8a9b-4b7d-afdd-19e5e66ba6ad,0,prod_18,Prescription,Novartis,9,82.2,20,1,2025-07-22,11,26,44,73,4,0,0,0,31.06,0,1.15,wholesale,0,1
2025-12-30,store_4,b344de22-f170-4369-bf6c-305df688aa58,0,prod_4,OTC,Novartis,4,46.63,30,1,2026-03-01,10,19,32,78,13,0,0,1,23.39,0,1.06,wholesale,1,12
2025-06-25,store_4,eae8563f-8fd4-4f78-b3b9-2f58ea37251b,0,prod_16,Prescription,Pfizer,5,69.33,0,0,2025-08-28,1,10,22,38,13,1,0,0,25.25,0,0.86,retail,2,6
2025-09-14,store_5,4f957372-3c3c-4a50-9dcf-0259732da4ed,0,prod_2,Prescription,Sun Pharma,5,48.7,30,1,2025-12-13,10,19,37,43,9,0,1,0,30.5,0,1.16,retail,6,9
2025-02-03,store_2,7f642a8a-f755-471a-afeb-cfc3416c27d8,0,prod_13,Supplement,Pfizer,7,84.3,50,1,2025-10-07,24,22,33,77,11,0,0,0,22.72,0,1.03,retail,0,2
2025-03-07,store_2,ede02376-1d90-4930-b9b0-09d4d1fd2f93,1,prod_18,OTC,Sun Pharma,13,31.97,30,1,2025-09-01,14,10,28,78,13,0,0,0,30.93,0,0.99,wholesale,4,3
2025-10-30,store_5,edb3821a-4f0d-4262-a3f6-1989d91bd38d,0,prod_2,OTC,Sun Pharma,2,42.99,20,1,2026-08-15,11,23,34,82,8,0,0,0,17.5,0,1.09,retail,3,10
2025-12-14,store_4,0815be9d-4873-4431-bfba-e4bf315e3836,0,prod_14,Prescription,Sun Pharma,5,60.29,10,1,2026-08-04,8,29,40,98,2,0,1,0,23.75,0,0.86,wholesale,6,12
2025-10-19,store_1,de96c043-d780-41b8-97bf-b24040cdaa4e,1,prod_5,Prescription,Pfizer,7,18.52,50,1,2026-08-03,17,13,27,53,13,0,1,0,17.77,0,0.9,wholesale,6,10
2025-12-03,store_5,8b9378b0-9642-4a8a-9543-ac2b17f0e2cb,1,prod_18,Supplement,Sun Pharma,6,89.0,0,0,2026-07-15,4,11,28,53,3,1,0,0,22.87,0,0.98,wholesale,2,12
2025-09-17,store_5,eaafb0e0-02ea-4b85-83e7-3ee01530d3a9,1,prod_1,Supplement,Novartis,4,98.7,10,1,2026-05-03,9,28,43,56,11,0,0,0,22.94,0,0.81,wholesale,2,9
2025-05-19,store_1,1c3e9488-f3f5-4051-a6de-d996b9f28521,1,prod_10,Prescription,Novartis,5,38.13,0,0,2025-08-24,20,11,25,82,9,0,0,0,31.28,0,0.82,retail,0,5
2025-02-12,store_2,7ff6ac64-d182-41f3-96a5-54dfc2d5e125,0,prod_10,Supplement,Sun Pharma,6,6.04,50,1,2025-05-23,2,22,32,33,10,1,0,1,18.49,0,1.06,retail,2,2
2025-08-07,store_3,6b13590b-fc42-48ad-93de-553ffcd7a118,1,prod_5,Prescription,Sun Pharma,10,59.73,0,0,2026-01-01,11,22,31,56,13,0,0,0,21.14,0,0.91,wholesale,3,8
2025-07-10,store_5,334f90ea-f90b-4cf5-b1c7-7144151ce37e,1,prod_13,Prescription,Novartis,5,42.43,50,1,2025-10-12,15,19,32,52,1,0,0,0,11.68,0,0.99,wholesale,3,7
2025-01-25,store_1,05200b47-cbd9-4ed2-8f4e-3b1f24851720,0,prod_16,Prescription,Pfizer,5,67.28,10,1,2025-09-18,1,21,38,73,13,1,1,0,34.74,0,0.95,retail,5,1
2025-09-28,store_3,86b8b953-3dc6-45d5-b49a-43da3a3937de,0,prod_17,Prescription,Pfizer,4,56.74,20,1,2026-06-30,4,10,25,55,8,0,1,0,29.23,0,1.02,retail,6,9
2025-05-14,store_3,bb33800b-c916-470c-9214-960ea97ada90,0,prod_4,Prescription,Pfizer,5,57.07,50,1,2026-02-17,7,16,21,61,8,0,0,0,24.09,0,0.86,retail,2,5
2025-01-08,store_4,de810cd2-0420-4e40-9617-47ae743ea2d8,0,prod_5,OTC,Novartis,5,39.06,10,1,2025-12-10,10,17,30,81,7,0,0,0,17.83,0,1.12,retail,2,1
2025-01-24,store_1,3fb97323-8e9d-4ecc-b79a-550c91d0311b,0,prod_5,Prescription,Pfizer,5,71.76,50,1,2025-04-24,6,11,30,31,3,0,0,0,21.91,0,0.9,wholesale,4,1
2025-07-24,store_2,1a0f108f-afc4-429a-a9b1-87cf1889574f,0,prod_2,Supplement,Pfizer,4,74.15,0,0,2026-07-18,7,11,26,99,10,0,0,0,26.49,0,0.93,retail,3,7
2025-10-29,store_3,7fcabb8a-6359-422c-a40e-77bcd47c6023,0,prod_3,Prescription,Pfizer,11,77.41,0,0,2026-08-31,8,14,19,87,3,1,0,1,22.66,0,1.03,retail,2,10
2025-08-01,store_4,ee2d2e4e-4005-4311-a197-a9a72f79d34a,0,prod_12,OTC,Pfizer,4,55.4,50,1,2026-02-13,2,27,43,46,3,1,0,0,27.54,0,0.81,wholesale,4,8
2025-10-01,store_5,747e0ed4-e2a5-4bff-bd36-d42f6912dcff,0,prod_4,OTC,Pfizer,6,86.53,10,1,2026-07-03,20,26,44,95,7,0,0,0,27.2,0,1.01,wholesale,2,10
2025-02-27,store_5,b89749a5-61cd-44d9-a36a-b33fe33f7e50,0,prod_14,Prescription,Novartis,5,28.92,30,1,2025-09-01,9,25,34,72,12,0,0,0,29.37,0,1.2,wholesale,3,2
2025-05-10,store_1,e14c53ed-df83-46b4-8c71-b35f5dffab12,0,prod_1,OTC,Pfizer,7,17.86,10,1,2026-04-11,5,26,39,62,8,1,1,0,28.2,0,0.85,wholesale,5,5
2025-01-24,store_5,6d321882-ea75-411d-a0fa-06b00b0512a8,0,prod_13,Supplement,Pfizer,7,12.37,20,1,2025-05-24,24,11,16,82,3,0,0,0,18.7,0,0.98,wholesale,4,1
2025-01-06,store_1,edfc31d6-1946-44a1-b8d0-af18a2531d1a,0,prod_18,OTC,Pfizer,3,47.35,20,1,2025-04-21,17,18,28,89,10,0,0,0,21.62,0,1.01,retail,0,1
2025-09-23,store_4,9106da2c-2b95-48b9-895a-798c80f7ded1,0,prod_4,Prescription,Novartis,6,80.14,20,1,2026-05-05,4,11,27,90,5,1,0,0,39.53,0,1.12,retail,1,9
2025-11-07,store_5,e2946dfa-51b0-487e-85d4-3efd01ce53fc,1,prod_17,Supplement,Novartis,9,16.13,30,1,2026-08-02,13,26,31,94,3,0,0,0,19.5,0,0.92,retail,4,11
2025-07-04,store_5,449599e3-7475-4414-8781-d72456f5d875,1,prod_16,Supplement,Novartis,9,48.15,30,1,2026-06-27,16,17,35,49,7,0,0,0,29.76,0,0.91,wholesale,4,7
2025-08-27,store_4,a615096c-57fa-407f-93e6-d12bea6a8fd5,0,prod_8,Supplement,Sun Pharma,6,24.92,0,0,2026-06-29,15,19,27,95,1,0,0,0,22.68,0,0.94,wholesale,2,8
2025-10-31,store_3,3ccc7f4c-76e4-4ec0-97a2-9a23b3c94ec4,0,prod_7,OTC,Pfizer,5,93.24,0,0,2026-09-26,24,25,38,42,7,0,0,0,29.23,0,0.91,wholesale,4,10
2025-07-19,store_1,98dd7f96-d688-463f-92a8-1bb515c1563a,0,prod_8,OTC,Novartis,6,42.79,30,1,2026-01-24,5,12,31,54,1,1,1,0,18.33,0,0.92,wholesale,5,7
2025-11-04,store_1,43c2549e-913f-43a4-aa44-216430c7f472,0,prod_9,OTC,Sun Pharma,5,21.22,10,1,2026-04-18,15,12,22,93,9,0,0,0,31.42,0,1.06,retail,1,11
2025-07-12,store_5,3098d878-7bff-4cac-977b-67cee06740a6,0,prod_1,OTC,Sun Pharma,7,99.33,20,1,2026-03-05,1,10,21,51,11,1,1,0,27.41,0,0.82,retail,5,7
2025-11-16,store_1,793cc981-e43b-4fcc-bf0d-ef70e3778c5f,0,prod_20,Prescription,Pfizer,9,93.9,30,1,2026-06-19,3,10,21,35,11,1,1,0,27.01,0,0.87,retail,6,11
2025-07-24,store_5,88a87a46-dea8-40ed-a655-3ac4f77fa571,0,prod_6,Supplement,Novartis,4,11.42,50,1,2025-09-02,1,21,28,82,5,1,0,0,21.78,0,1.01,retail,3,7
2025-10-31,store_4,d5ddfe53-2bdd-43d7-b5a4-a4c13ec5e9e9,0,prod_5,Prescription,Sun Pharma,11,96.55,20,1,2026-09-14,13,23,28,39,2,0,0,1,31.09,0,1.12,retail,4,10
2025-12-18,store_3,2db9a011-34ee-4af8-99bf-7b91ba45f688,0,prod_5,Prescription,Pfizer,5,36.6,50,1,2026-10-03,19,20,25,60,11,0,0,0,28.25,0,1.12,retail,3,12
2025-09-09,store_5,40ed7ad0-f983-4b92-8593-37ec50be0f2d,0,prod_1,Prescription,Novartis,9,73.63,30,1,2025-11-22,25,27,43,69,11,0,0,0,20.03,0,1.06,retail,1,9
2025-02-25,store_4,2dcf4637-2342-4a8b-9c38-7dd96e65a4d3,0,prod_19,Prescription,Pfizer,5,87.43,30,1,2025-10-27,21,22,27,94,12,0,0,0,24.99,0,0.87,retail,1,2
2025-01-25,store_4,c09c69c6-7d9f-4c7a-8d6f-4e672811557e,0,prod_2,Prescription,Sun Pharma,8,69.53,0,0,2025-03-27,19,16,27,33,12,0,1,0,17.76,0,0.93,retail,5,1
